Date,Close
1/18/2022,"343,503,326"
1/19/2022,"331,883,331"
1/20/2022,"332,089,996"
1/21/2022,"314,633,331"
1/24/2022,"310,000,000"
1/25/2022,"306,133,331"
1/26/2022,"312,470,001"
1/27/2022,"276,366,669"
1/28/2022,"282,116,669"
1/31/2022,"312,239,990"
2/1/2022,"310,416,656"
2/2/2022,"301,886,658"
2/3/2022,"297,046,661"
2/4/2022,"307,773,346"
2/7/2022,"302,446,655"
2/8/2022,"307,333,344"
2/9/2022,"310,666,656"
2/10/2022,"301,516,663"
2/11/2022,"286,666,656"
2/14/2022,"291,920,013"
2/15/2022,"307,476,654"
2/16/2022,"307,796,661"
2/17/2022,"292,116,669"
2/18/2022,"285,660,004"
2/22/2022,"273,843,323"
2/23/2022,"254,679,993"
2/24/2022,"266,923,340"
2/25/2022,"269,956,665"
2/28/2022,"290,143,341"
3/1/2022,"288,123,322"
3/2/2022,"293,296,661"
3/3/2022,"279,763,336"
3/4/2022,"279,429,993"
3/7/2022,"268,193,329"
3/8/2022,"274,799,988"
3/9/2022,"286,323,334"
3/10/2022,"279,433,319"
3/11/2022,"265,116,669"
3/14/2022,"255,456,665"
3/15/2022,"267,296,661"
3/16/2022,"280,076,660"
3/17/2022,"290,533,325"
3/18/2022,"301,796,661"
3/21/2022,"307,053,345"
3/22/2022,"331,326,660"
3/23/2022,"333,036,682"
3/24/2022,"337,973,328"
3/25/2022,"336,880,005"
3/28/2022,"363,946,655"
3/29/2022,"366,523,346"
3/30/2022,"364,663,330"
3/31/2022,"359,200,012"
